23.01.2019 23:54:04;stage;file;history_win;usevol;dueling;traineval;allprices;allprices2;candlenum;maxProfit;maxLOSS;avgProfit;avgLOSS;maxdrop;Total profit;TRADES;epoch
24.01.2019 06:09:48;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;1920.0;1460.0;268.436018957346;241.63090128755366;9.916666666666666;340.0;444;23
24.01.2019 06:14:43;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;1750.0;253.17460317460316;202.41830065359477;13.0;16880.0;342;24
24.01.2019 06:15:31;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2680.0;3210.0;301.3197969543147;237.34299516908212;4.559322033898305;10230.0;404;24
24.01.2019 06:20:26;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;740.0;235.5605381165919;162.03980099502488;14.666666666666666;19960.0;424;25
24.01.2019 06:21:15;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;1460.0;3750.0;252.57383966244726;296.6666666666667;11.699386503067485;-15790.0;492;25
24.01.2019 06:26:08;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;970.0;253.43434343434345;166.32075471698113;3.371794871794872;14920.0;410;26
24.01.2019 06:26:57;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3130.0;3210.0;268.9637305699482;332.2289156626506;2.5737265415549597;-3240.0;359;26
24.01.2019 06:31:51;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;950.0;248.3490566037736;175.2808988764045;1.5217391304347827;21450.0;390;27
24.01.2019 06:32:41;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3190.0;1530.0;307.05882352941177;192.4907063197026;2.4782608695652173;16080.0;490;27
24.01.2019 06:37:39;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;910.0;228.85167464114832;159.33333333333334;0.6363636363636364;16760.0;404;28
24.01.2019 06:38:28;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3190.0;2380.0;292.03619909502265;226.63003663003664;13.884615384615385;2670.0;494;28
24.01.2019 06:43:24;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;930.0;239.34010152284264;165.85798816568047;9.5;19120.0;366;29
24.01.2019 06:44:13;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3360.0;3210.0;287.125;258.44827586206895;3.7023809523809526;8950.0;472;29
24.01.2019 06:49:13;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;820.0;268.13953488372096;188.09859154929578;3.869565217391304;19410.0;314;30
24.01.2019 06:50:02;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3360.0;3210.0;306.3225806451613;283.5;24.714285714285715;2120.0;315;30
24.01.2019 06:55:04;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;600.0;279.77941176470586;182.32;1.9444444444444444;15260.0;261;31
24.01.2019 06:55:53;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3090.0;3210.0;450.46875;317.5409836065574;0;-9910.0;186;31
24.01.2019 07:00:52;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;1340.0;291.6666666666667;187.28571428571428;2.25;10530.0;266;32
24.01.2019 07:01:41;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;4140.0;3210.0;359.25373134328356;285.6502242152466;11.705882352941176;8510.0;424;32
24.01.2019 07:06:40;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;890.0;281.6793893129771;181.86567164179104;1.3727272727272728;12530.0;265;33
24.01.2019 07:07:29;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2720.0;3210.0;507.8217821782178;290.875;1.2346153846153847;4750.0;261;33
24.01.2019 07:12:22;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;12300.0;780.0;371.4655172413793;160.46728971962617;0.48484848484848486;25920.0;223;34
24.01.2019 07:13:11;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3190.0;1200.0;349.537037037037;264.4642857142857;4.8979591836734695;8130.0;220;34
24.01.2019 07:18:11;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;940.0;319.33962264150944;164.40366972477065;1.3;15930.0;215;35
24.01.2019 07:19:00;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3290.0;3210.0;464.1333333333333;326.5740740740741;10.846153846153847;-460.0;183;35
24.01.2019 07:23:55;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;940.0;412.36559139784947;136.5909090909091;0.38369304556354916;26330.0;181;36
24.01.2019 07:24:44;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;1850.0;3750.0;363.48837209302326;346.7910447761194;0;-15210.0;220;36
24.01.2019 07:29:39;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;790.0;382.5;192.69662921348313;0.905511811023622;11920.0;165;37
24.01.2019 07:30:29;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3290.0;1780.0;968.2352941176471;353.5897435897436;13.25;-8450.0;151;37
24.01.2019 07:35:28;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;930.0;418.2758620689655;175.32608695652175;0.43243243243243246;20260.0;179;38
24.01.2019 07:36:17;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;3190.0;1200.0;501.3235294117647;265.22058823529414;4.95;-1980.0;204;38
24.01.2019 07:41:21;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2440.0;710.0;383.05263157894734;164.0;5.5;18350.0;205;39
24.01.2019 07:42:12;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;True;False;True;False;False;2130.0;1460.0;553.8888888888889;255.05376344086022;10.071428571428571;-3780.0;129;39
24.01.2019 07:42:34;stage;file;history_win;usevol;dueling;traineval;allprices;allprices2;candlenum;maxProfit;maxLOSS;avgProfit;avgLOSS;maxdrop;Total profit;TRADES;epoch
24.01.2019 07:47:36;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2520.0;1910.0;166.9640287769784;162.38505747126436;2.9215686274509802;3020.0;1391;0
24.01.2019 07:48:28;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;4440.0;2730.0;191.0344827586207;180.26875699888018;6.7063492063492065;-320.0;1734;0
24.01.2019 07:53:30;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2520.0;1160.0;179.22779922779924;149.3956834532374;19.0;35430.0;1472;1
24.01.2019 07:54:21;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2580.0;4160.0;214.65331278890602;269.71666666666664;31.580246913580247;-22520.0;1249;1
24.01.2019 07:59:20;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1540.0;1140.0;192.03728362183756;155.31297709923663;0.6285714285714286;42490.0;1406;2
24.01.2019 08:00:12;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;4120.0;2360.0;193.9307535641548;176.864490603363;4.711790393013101;11630.0;1993;2
24.01.2019 08:05:12;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2470.0;1030.0;198.0494905385735;167.69480519480518;3.3333333333333335;32760.0;1303;3
24.01.2019 08:06:04;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;4160.0;2210.0;208.10657596371883;174.4;1.492063492063492;35310.0;1732;3
24.01.2019 08:11:06;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2470.0;820.0;207.5912408759124;164.15692821368947;6.636363636363637;43870.0;1284;4
24.01.2019 08:11:57;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2800.0;3420.0;258.1660231660232;251.4835164835165;1.9722222222222223;-3580.0;1064;4
24.01.2019 08:16:58;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2450.0;840.0;213.01223241590213;170.14598540145985;5.75;46070.0;1202;5
24.01.2019 08:17:51;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3470.0;2040.0;232.78225806451613;191.73237753882916;9.815217391304348;12710.0;1581;5
24.01.2019 08:22:45;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;870.0;202.08333333333334;159.30693069306932;1.4102564102564104;53810.0;1350;6
24.01.2019 08:23:36;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3140.0;2660.0;228.35078534031413;211.97352587244285;7.147058823529412;-1690.0;1595;6
24.01.2019 08:28:25;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;700.0;204.35036496350364;146.65529010238907;3.227272727272727;54040.0;1271;7
24.01.2019 08:29:16;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3420.0;2660.0;210.83694083694084;205.22496371552975;1.0104712041884816;4710.0;1382;7
24.01.2019 08:34:08;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;1060.0;200.0593471810089;168.41186736474694;0.5635276532137519;38340.0;1247;8
24.01.2019 08:34:59;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;3420.0;220.390625;231.33699633699635;1.467455621301775;14740.0;1186;8
24.01.2019 08:40:20;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;1140.0;215.46623794212218;171.70731707317074;1.5384615384615385;49540.0;1114;9
24.01.2019 08:41:13;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;3420.0;231.34948096885813;220.60064935064935;8.5;-2170.0;1194;9
24.01.2019 08:46:17;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2520.0;1130.0;214.11483253588517;171.71079429735235;2.2142857142857144;49940.0;1118;10
24.01.2019 08:47:08;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1890.0;3420.0;221.39175257731958;239.5014245014245;0;-39280.0;1284;10
24.01.2019 08:52:08;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;860.0;236.27586206896552;175.8613445378151;5.5;53330.0;1056;11
24.01.2019 08:52:59;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3180.0;3420.0;229.61016949152543;215.83212735166424;9.789473684210526;-13670.0;1281;11
24.01.2019 08:57:48;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;4100.0;1040.0;239.78494623655914;176.11344537815125;0.3539325842696629;49970.0;1034;12
24.01.2019 08:58:38;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3420.0;2330.0;242.39171374764595;219.20777279521675;11.818181818181818;-17940.0;1200;12
24.01.2019 09:03:35;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1410.0;980.0;249.16666666666666;181.04910714285714;4.0;41480.0;940;13
24.01.2019 09:04:25;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3150.0;1740.0;282.0261437908497;203.87001477104874;6.410256410256411;-8570.0;1136;13
24.01.2019 09:09:19;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;910.0;265.4337899543379;179.20765027322403;1.5555555555555556;50670.0;804;14
24.01.2019 09:10:11;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3420.0;2030.0;281.5970515970516;244.57858769931664;4.413043478260869;7240.0;846;14
24.01.2019 09:15:04;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;1260.0;259.41326530612247;199.68454258675078;29.0;38390.0;709;15
24.01.2019 09:15:54;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2190.0;3210.0;307.8378378378378;242.8735632183908;55.666666666666664;-3140.0;768;15
24.01.2019 09:20:48;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2070.0;930.0;281.32022471910113;185.50522648083623;35.5;46910.0;643;16
24.01.2019 09:21:38;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2810.0;2590.0;323.53951890034364;259.87012987012986;2.4;14110.0;599;16
24.01.2019 09:26:29;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2500.0;1180.0;272.4104234527687;200.04;5.785714285714286;33620.0;557;17
24.01.2019 09:27:18;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2810.0;3210.0;317.9553903345725;268.0813953488372;4.573529411764706;-6690.0;613;17
24.01.2019 09:32:07;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2990.0;1260.0;323.05019305019306;215.62790697674419;31.0;37310.0;474;18
24.01.2019 09:32:57;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;1780.0;331.3422818791946;250.32745591939548;4.872;-640.0;695;18
24.01.2019 09:37:46;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2420.0;790.0;298.88157894736844;192.37885462555067;0.1394422310756972;47190.0;531;19
24.01.2019 09:38:35;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;2590.0;253.29268292682926;241.7941176470588;2.149206349206349;870.0;668;19
24.01.2019 09:43:27;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2120.0;2450.0;296.88461538461536;210.72115384615384;3.857142857142857;33360.0;468;20
24.01.2019 09:44:15;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;3210.0;353.1838565022422;253.14878892733563;2.954954954954955;5600.0;512;20
24.01.2019 09:49:08;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3880.0;1260.0;336.2037037037037;202.2543352601156;4.3;37630.0;389;21
24.01.2019 09:49:57;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3410.0;1990.0;396.3068181818182;314.22727272727275;3.5510204081632653;620.0;396;21
24.01.2019 09:54:50;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1720.0;1260.0;311.2980769230769;214.0;0.4594594594594595;25160.0;393;22
24.01.2019 09:55:39;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;2190.0;389.5302013422819;315.9;5.086956521739131;-5140.0;349;22
24.01.2019 10:00:28;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1540.0;1230.0;300.8695652173913;223.4265734265734;0.4;30330.0;350;23
24.01.2019 10:01:16;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;4120.0;2730.0;341.95402298850576;308.6666666666667;15.0;-690.0;369;23
24.01.2019 10:06:07;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1720.0;960.0;312.4479166666667;194.1614906832298;0.36363636363636365;28730.0;353;24
24.01.2019 10:06:55;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;3210.0;341.3690476190476;305.6914893617021;1.9465116279069767;-120.0;356;24
24.01.2019 10:11:42;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1720.0;2400.0;284.0;224.72602739726028;0.3181818181818182;18310.0;326;25
24.01.2019 10:12:31;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;1630.0;422.9906542056075;280.53435114503816;1.6687116564417177;8510.0;238;25
24.01.2019 10:17:24;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1650.0;2440.0;272.0197044334975;215.8783783783784;0.3;23270.0;351;26
24.01.2019 10:18:13;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1900.0;1810.0;314.3333333333333;286.75925925925924;5.2727272727272725;-5360.0;396;26
24.01.2019 10:23:00;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3110.0;1520.0;280.28846153846155;235.9322033898305;0.625;30460.0;326;27
24.01.2019 10:23:49;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3560.0;1810.0;344.61538461538464;258.46590909090907;2.0779816513761467;3790.0;319;27
24.01.2019 10:28:37;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3110.0;1560.0;280.8421052631579;190.68376068376068;0.8333333333333334;31050.0;307;28
24.01.2019 10:29:25;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3360.0;2360.0;324.5890410958904;282.01149425287355;3.22;-1680.0;320;28
24.01.2019 10:34:17;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2520.0;750.0;285.16129032258067;188.66666666666666;0.2923076923076923;24390.0;260;29
24.01.2019 10:35:07;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;5960.0;2290.0;526.2992125984252;293.4453781512605;2.365781710914454;-3000.0;365;29
24.01.2019 10:39:58;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3060.0;1160.0;300.0;183.8679245283019;2.2093023255813953;28810.0;267;30
24.01.2019 10:40:46;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2400.0;3210.0;362.52252252252254;291.06666666666666;2.78494623655914;-3420.0;261;30
24.01.2019 10:45:32;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1600.0;750.0;298.5507246376812;173.38983050847457;0.11097410604192355;30970.0;197;31
24.01.2019 10:46:21;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1920.0;3210.0;364.89130434782606;335.79545454545456;2.6511627906976742;4020.0;180;31
24.01.2019 10:51:10;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2570.0;750.0;296.9465648854962;185.40540540540542;1.5348837209302326;25180.0;205;32
24.01.2019 10:51:59;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1400.0;3210.0;357.83505154639175;266.5686274509804;10.954545454545455;7520.0;199;32
24.01.2019 10:56:49;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2570.0;1350.0;302.80575539568343;193.19444444444446;0.3584905660377358;28180.0;211;33
24.01.2019 10:57:37;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;4040.0;2550.0;395.4954954954955;284.21875;3.0444444444444443;7520.0;239;33
24.01.2019 11:02:25;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;1290.0;1410.0;234.19354838709677;216.25850340136054;1.1884057971014492;11770.0;333;34
24.01.2019 11:03:14;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3510.0;1950.0;426.4848484848485;253.57575757575756;3.5714285714285716;28530.0;330;34
24.01.2019 11:08:07;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3110.0;930.0;320.75342465753425;182.83333333333334;2.5625;24890.0;266;35
24.01.2019 11:08:55;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3060.0;3210.0;332.87581699346407;236.95876288659792;1.9553571428571428;4960.0;347;35
24.01.2019 11:13:43;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3110.0;1410.0;261.04938271604937;189.3798449612403;0.5073529411764706;17860.0;291;36
24.01.2019 11:14:32;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2810.0;3210.0;307.3248407643312;274.67661691542287;0;-6960.0;358;36
24.01.2019 11:19:22;train;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;3110.0;1410.0;315.51724137931035;169.56989247311827;0.6410256410256411;29980.0;238;37
24.01.2019 11:20:11;eval;D:\PycharmProjects\RIZ8\SPFB.RTS-3.18(5M).csv;90;True;False;False;True;False;True;2810.0;3250.0;346.7826086956522;316.6666666666667;4.705882352941177;-1920.0;247;37
